customer_author,customer_text,company_author,company_reply,customer_clean,company_clean,thread_text
115834,@AmazonHelp Hi ready for some help,AmazonHelp,@115834 Were you able to reach us at the link DW provided? ^TR,Hi ready for some help,Were you able to reach us at the link DW provided? ^TR,Hi ready for some help | Were you able to reach us at the link DW provided? ^TR
115834,@AmazonHelp Is the Echo Show no longer supported?,AmazonHelp,"@115834 The Echo Show is supported, please reach us for some live troubleshooting at your convenience: https://t.co/hApLpMlfHN ^DW",Is the Echo Show no longer supported?,"The Echo Show is supported, please reach us for some live troubleshooting at your convenience: ^DW","Is the Echo Show no longer supported? | The Echo Show is supported, please reach us for some live troubleshooting at your convenience: ^DW"
115834,"Bought an @115821 Echo Show and it won’t recognize a single @AmazonHelp account in our household. WTF, guys?",AmazonHelp,"@115834 Oh no, I'm sorry for the issues! For troubleshooting, please check out our Echo Help pages here: https://t.co/a31c4ynHES ^SG","Bought an Echo Show and it won’t recognize a single account in our household. WTF, guys?","Oh no, I'm sorry for the issues! For troubleshooting, please check out our Echo Help pages here: ^SG","Bought an Echo Show and it won’t recognize a single account in our household. WTF, guys? | Oh no, I'm sorry for the issues! For troubleshooting, please check out our Echo Help pages here: ^SG"
115835,@AmazonHelp That page is useless - doesn’t allow me to state it hasn’t been delivered; only tells me it has! How can you sort this out?,AmazonHelp,@115835 You can also request a call back here Martin https://t.co/zH8UlhTGcc ^KM,That page is useless - doesn’t allow me to state it hasn’t been delivered; only tells me it has! How can you sort this out?,You can also request a call back here Martin ^KM,That page is useless - doesn’t allow me to state it hasn’t been delivered; only tells me it has! How can you sort this out? | You can also request a call back here Martin ^KM
115835,.@AmazonHelp Item has not been delivered but tracking says it was handed to me over an hour ago... 2nd time this has happened. Sort it out https://t.co/42W82GcARk,AmazonHelp,@115835 I'm so sorry you didn't receive your parcel! We'd like a chance to look into this with you here: https://t.co/JzP7hlA23B ^SY,. Item has not been delivered but tracking says it was handed to me over an hour ago... 2nd time this has happened. Sort it out,I'm so sorry you didn't receive your parcel! We'd like a chance to look into this with you here: ^SY,. Item has not been delivered but tracking says it was handed to me over an hour ago... 2nd time this has happened. Sort it out | I'm so sorry you didn't receive your parcel! We'd like a chance to look into this with you here: ^SY
115836,"In response to your @115830 packing video, this packaging was for a 2ft washing line pole @115837 https://t.co/X21SQHgC0K",AmazonHelp,@115836 Thanks for bringing this to our attention! Please also leave packing feedback here: https://t.co/PMiShxgPvp so we may improve.^KL,"In response to your packing video, this packaging was for a 2ft washing line pole",Thanks for bringing this to our attention! Please also leave packing feedback here: so we may improve.^KL,"In response to your packing video, this packaging was for a 2ft washing line pole | Thanks for bringing this to our attention! Please also leave packing feedback here: so we may improve.^KL"
115838,"@AmazonHelp I don't want a form to fill out that logs a response no one reads. I want to prevent AMZL from touching my stuff. Possible, or no?",AmazonHelp,"@115838 Is there a current order you're having difficulties with? Please let us know, we'd like to help! ^KL","I don't want a form to fill out that logs a response no one reads. I want to prevent AMZL from touching my stuff. Possible, or no?","Is there a current order you're having difficulties with? Please let us know, we'd like to help! ^KL","I don't want a form to fill out that logs a response no one reads. I want to prevent AMZL from touching my stuff. Possible, or no? | Is there a current order you're having difficulties with? Please let us know, we'd like to help! ^KL"
115838,@AmazonHelp Already started the return. UPS gets it from my doorstep tomorrow. Order 111-5014070-4118645,AmazonHelp,@115838 Provide your details here: https://t.co/6f6cWZv7vm and my team will escalate the order to Amazon Logistics for feedback. ^EZ,Already started the return. UPS gets it from my doorstep tomorrow. Order 111-5014070-4118645,Provide your details here: and my team will escalate the order to Amazon Logistics for feedback. ^EZ,Already started the return. UPS gets it from my doorstep tomorrow. Order 111-5014070-4118645 | Provide your details here: and my team will escalate the order to Amazon Logistics for feedback. ^EZ
115838,@AmazonHelp Is it possible to prevent AMZL from delivering my packages moving forward? Stuff is either lost/stolen/broken EVERY time.,AmazonHelp,@115838 Oh no! We want to hear more about your experience with AMZL. Please provide your feedback here: https://t.co/hApLpMlfHN ^SH,Is it possible to prevent AMZL from delivering my packages moving forward? Stuff is either lost/stolen/broken EVERY time.,Oh no! We want to hear more about your experience with AMZL. Please provide your feedback here: ^SH,Is it possible to prevent AMZL from delivering my packages moving forward? Stuff is either lost/stolen/broken EVERY time. | Oh no! We want to hear more about your experience with AMZL. Please provide your feedback here: ^SH
115839,"@AmazonHelp Already handled, just venting. It was a pretty big bummer.",AmazonHelp,@115839 Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR,"Already handled, just venting. It was a pretty big bummer.",Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR,"Already handled, just venting. It was a pretty big bummer. | Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR"
115839,"@115821, it’d be nice if the book I waited 4 months for wasn’t damaged inside of an undented box. #twinpeaks #twin… https://t.co/Lac4K7iQzJ https://t.co/JroqJKrH9Q",AmazonHelp,@115839 I'm sorry your book arrived this way! You can find replacement/refund options here: https://t.co/zRrkpVcaDF ^VS,", it’d be nice if the book I waited 4 months for wasn’t damaged inside of an undented box. …",I'm sorry your book arrived this way! You can find replacement/refund options here: ^VS,", it’d be nice if the book I waited 4 months for wasn’t damaged inside of an undented box. … | I'm sorry your book arrived this way! You can find replacement/refund options here: ^VS"
115842,"@AmazonHelp delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge",AmazonHelp,"@115842 Oh no! Please contact us via phone/chat here: https://t.co/JzP7hlA23B
We're unable to view order details via Twitter. ^KL","delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge",Oh no! Please contact us via phone/chat here: We're unable to view order details via Twitter. ^KL,"delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge | Oh no! Please contact us via phone/chat here: We're unable to view order details via Twitter. ^KL"
115843,"Anna Inspired in idea lab at school to be @115821 package being shipped to Narnia! ""Amazon can go anywhere"" according to Anna. https://t.co/TyvKhuu7su",AmazonHelp,@115843 You're not lion! She even shows witch way is up! That's quite the wardrobe! ^AC,"Anna Inspired in idea lab at school to be package being shipped to Narnia! ""Amazon can go anywhere"" according to Anna.",You're not lion! She even shows witch way is up! That's quite the wardrobe! ^AC,"Anna Inspired in idea lab at school to be package being shipped to Narnia! ""Amazon can go anywhere"" according to Anna. | You're not lion! She even shows witch way is up! That's quite the wardrobe! ^AC"
115844,@115845 They sent the feckin' order to Germany! Some dozy driver is looking for an address in the wrong country! I'm so done with Amazon!,AmazonHelp,@115844 Oh my! I'm sorry for the troubles! Contact us by Phone or Chat: https://t.co/JzP7hlA23B &amp; we'll be glad to help! ^FR,They sent the feckin' order to Germany! Some dozy driver is looking for an address in the wrong country! I'm so done with Amazon!,Oh my! I'm sorry for the troubles! Contact us by Phone or Chat: &amp; we'll be glad to help! ^FR,They sent the feckin' order to Germany! Some dozy driver is looking for an address in the wrong country! I'm so done with Amazon! | Oh my! I'm sorry for the troubles! Contact us by Phone or Chat: &amp; we'll be glad to help! ^FR
115844,"I'm NEVER using Amazon again! After waiting in all day as item is ""out for delivery"", they've only gone and sent it to the WRONG COUNTRY!",AmazonHelp,@115844 Oh no! We're here to help! Without providing account details will you give us more information about what has happened? ^SE,"I'm NEVER using Amazon again! After waiting in all day as item is ""out for delivery"", they've only gone and sent it to the WRONG COUNTRY!",Oh no! We're here to help! Without providing account details will you give us more information about what has happened? ^SE,"I'm NEVER using Amazon again! After waiting in all day as item is ""out for delivery"", they've only gone and sent it to the WRONG COUNTRY! | Oh no! We're here to help! Without providing account details will you give us more information about what has happened? ^SE"
115846,@115847 @115821 Yeah idk the shipping company and it says “mike Ziemer” signed for it in the mail room at our building lol,AmazonHelp,@115846 That's okay! Thanks for checking! Please contact us by phone or chat and we can look into this: https://t.co/hApLpMlfHN ^BN,Yeah idk the shipping company and it says “mike Ziemer” signed for it in the mail room at our building lol,That's okay! Thanks for checking! Please contact us by phone or chat and we can look into this: ^BN,Yeah idk the shipping company and it says “mike Ziemer” signed for it in the mail room at our building lol | That's okay! Thanks for checking! Please contact us by phone or chat and we can look into this: ^BN
115846,My package from @115821 with my Halloween costume was “delivered” Friday but I don’t have I so searching everywhere for a last minute idea.,AmazonHelp,"@115846 Sorry about your costume, Mike! Who's the carrier responsible for the delivery? Let's check here: https://t.co/Y5jpI9gRhE ^JZ",My package from with my Halloween costume was “delivered” Friday but I don’t have I so searching everywhere for a last minute idea.,"Sorry about your costume, Mike! Who's the carrier responsible for the delivery? Let's check here: ^JZ","My package from with my Halloween costume was “delivered” Friday but I don’t have I so searching everywhere for a last minute idea. | Sorry about your costume, Mike! Who's the carrier responsible for the delivery? Let's check here: ^JZ"
115849,@AmazonHelp Already contacted 3-4 times in the last month. But all I got was assurance that matter is escalated &amp; new status will be provided in 1 day!,AmazonHelp,@115849 Please share your details here:https://t.co/GIJyeYqKE0 and I'll get back to you. 2/2 ^HD,Already contacted 3-4 times in the last month. But all I got was assurance that matter is escalated &amp; new status will be provided in 1 day!,Please share your details here: and I'll get back to you. 2/2 ^HD,Already contacted 3-4 times in the last month. But all I got was assurance that matter is escalated &amp; new status will be provided in 1 day! | Please share your details here: and I'll get back to you. 2/2 ^HD
115849,@115850 @115821 @AmazonHelp @115851 Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself.,AmazonHelp,@115849 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD,Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself.,Please report this to our support team here: and we'll look into this. 2/2 ^HD,Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself. | Please report this to our support team here: and we'll look into this. 2/2 ^HD
115852,@AmazonHelp since when you stop giving 20% off videogame pre-orders (amazon prime members) im confused? why?,AmazonHelp,@115852 We still offer discounts on eligible physical game pre-orders. For further details on Prime benefits: https://t.co/80y2YnlQGJ ^MB,since when you stop giving 20% off videogame pre-orders (amazon prime members) im confused? why?,We still offer discounts on eligible physical game pre-orders. For further details on Prime benefits: ^MB,since when you stop giving 20% off videogame pre-orders (amazon prime members) im confused? why? | We still offer discounts on eligible physical game pre-orders. For further details on Prime benefits: ^MB
115853,Just pulled another #Amazon delivery out of the bushes since the #amzl people can’t walk the extra 2 ft to my door. So tired of this.,AmazonHelp,@115853 I'm sorry we let you down! We'd like to make sure this is addressed. Please provide some details here: https://t.co/z6evtFsZI5 ^BN,Just pulled another delivery out of the bushes since the people can’t walk the extra 2 ft to my door. So tired of this.,I'm sorry we let you down! We'd like to make sure this is addressed. Please provide some details here: ^BN,Just pulled another delivery out of the bushes since the people can’t walk the extra 2 ft to my door. So tired of this. | I'm sorry we let you down! We'd like to make sure this is addressed. Please provide some details here: ^BN
116081,@AmazonHelp but I can’t find the options to cancel or re-order?,AmazonHelp,@116081 I'm sorry for the delay! We'd like to take a further look into this with you! Please reach us here: https://t.co/hApLpMlfHN ^AG,but I can’t find the options to cancel or re-order?,I'm sorry for the delay! We'd like to take a further look into this with you! Please reach us here: ^AG,but I can’t find the options to cancel or re-order? | I'm sorry for the delay! We'd like to take a further look into this with you! Please reach us here: ^AG
116081,@115821 my order hasn’t arrived (it was due 14th October). Can you help?,AmazonHelp,@116081 Hey Georgia! Sorry you haven't received your package. We'd love to help! What does the current tracking say on your order? ^AJ,my order hasn’t arrived (it was due 14th October). Can you help?,Hey Georgia! Sorry you haven't received your package. We'd love to help! What does the current tracking say on your order? ^AJ,my order hasn’t arrived (it was due 14th October). Can you help? | Hey Georgia! Sorry you haven't received your package. We'd love to help! What does the current tracking say on your order? ^AJ
116082,@AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?,AmazonHelp,@116082 Hey Corey! Even on the new account you made you can turn of the auto renew through the same link ^SK posted for you. ^AJ,Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?,Hey Corey! Even on the new account you made you can turn of the auto renew through the same link ^SK posted for you. ^AJ,Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged? | Hey Corey! Even on the new account you made you can turn of the auto renew through the same link ^SK posted for you. ^AJ
116082,@AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?,AmazonHelp,@116082 It would be best if you get in touch with us by phone or chat.use this link to do so:  https://t.co/hApLpMlfHN ^CH,You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?,It would be best if you get in touch with us by phone or chat.use this link to do so: ^CH,You have to log in. I don't remember the email address I used. Can you look up the account by my bank information? | It would be best if you get in touch with us by phone or chat.use this link to do so: ^CH
116082,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA,AmazonHelp,@116082 Canceling your Prime membership can be done here:https://t.co/MlOxxuNX7N. You'll be shown your estimated refund there. ^SK,I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund?,Canceling your Prime membership can be done here: You'll be shown your estimated refund there. ^SK,I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? | Canceling your Prime membership can be done here: You'll be shown your estimated refund there. ^SK
116083,"@AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months.",AmazonHelp,@116083 I'm sorry to hear you're not able to access your account. Please use this link instead to contact us: https://t.co/zYVX1Qi29G. ^LH,"I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months.",I'm sorry to hear you're not able to access your account. Please use this link instead to contact us: ^LH,"I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months. | I'm sorry to hear you're not able to access your account. Please use this link instead to contact us: ^LH"
116083,"@115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠",AmazonHelp,@116083 Hmm... We'd like to take a better look at this with you. Please reach us via phone/chat here: https://t.co/JzP7hlA23B ^KP,"being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠",Hmm... We'd like to take a better look at this with you. Please reach us via phone/chat here: ^KP,"being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠 | Hmm... We'd like to take a better look at this with you. Please reach us via phone/chat here: ^KP"
116084,@AmazonHelp where can I chat with a support member for a false charge,AmazonHelp,@116084 I'm sorry you've encountered an unknown charge! We'd be happy to look into this with you here: https://t.co/hApLpMlfHN ^BL,where can I chat with a support member for a false charge,I'm sorry you've encountered an unknown charge! We'd be happy to look into this with you here: ^BL,where can I chat with a support member for a false charge | I'm sorry you've encountered an unknown charge! We'd be happy to look into this with you here: ^BL
116085,@AmazonHelp if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history?,AmazonHelp,@116085 Thanks for reaching out to us! You can find info on adding household members here: https://t.co/i3uumZzaok ^MO,if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history?,Thanks for reaching out to us! You can find info on adding household members here: ^MO,if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history? | Thanks for reaching out to us! You can find info on adding household members here: ^MO
116086,Seriously @115821? I order 6 identical washing up bowls and they are all being dispatched as separate orders? My phone is buzzing non-stop!,AmazonHelp,@116086 Sorry for the inconvenience! Check out how to manage your notifications here: https://t.co/DLN4bDuc5B ^SG,Seriously ? I order 6 identical washing up bowls and they are all being dispatched as separate orders? My phone is buzzing non-stop!,Sorry for the inconvenience! Check out how to manage your notifications here: ^SG,Seriously ? I order 6 identical washing up bowls and they are all being dispatched as separate orders? My phone is buzzing non-stop! | Sorry for the inconvenience! Check out how to manage your notifications here: ^SG
116087,"@AmazonHelp My package just got here. All good, thank you!",AmazonHelp,"@116087 Thank you for keeping us posted, Rachael! ^BA","My package just got here. All good, thank you!","Thank you for keeping us posted, Rachael! ^BA","My package just got here. All good, thank you! | Thank you for keeping us posted, Rachael! ^BA"
116087,"I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 houses away.",AmazonHelp,@116087 I'm sorry for the long wait; what is your current order status showing when you review it: https://t.co/Y5jpI9gRhE? ^WM,"I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 houses away.",I'm sorry for the long wait; what is your current order status showing when you review it: ^WM,"I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 houses away. | I'm sorry for the long wait; what is your current order status showing when you review it: ^WM"
116088,@AmazonHelp Never got the beta and now I’m being told I won’t get ANY of the other stuff. Including Last Jedi content and or bonus classes. Anything! :(,AmazonHelp,"@116088 We'd like to see what we can do to help. What date did you place the order on, and which version did you order? ^MB",Never got the beta and now I’m being told I won’t get ANY of the other stuff. Including Last Jedi content and or bonus classes. Anything! :(,"We'd like to see what we can do to help. What date did you place the order on, and which version did you order? ^MB","Never got the beta and now I’m being told I won’t get ANY of the other stuff. Including Last Jedi content and or bonus classes. Anything! :( | We'd like to see what we can do to help. What date did you place the order on, and which version did you order? ^MB"
116088,@AmazonHelp Deluxe edition on September 16th. It definitely had the pre orders on the profile because that’s why I ordered. Also why I paid for Prime..,AmazonHelp,@116088 Could you link us to the page of the item on our website? This will allow us to take a closer look at all options. ^VB,Deluxe edition on September 16th. It definitely had the pre orders on the profile because that’s why I ordered. Also why I paid for Prime..,Could you link us to the page of the item on our website? This will allow us to take a closer look at all options. ^VB,Deluxe edition on September 16th. It definitely had the pre orders on the profile because that’s why I ordered. Also why I paid for Prime.. | Could you link us to the page of the item on our website? This will allow us to take a closer look at all options. ^VB
116088,@AmazonHelp Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 https://t.co/6K7WdDcY2P preorder info is in description. Thanks for help,AmazonHelp,@116088 Thanks for the link. We are not a participating retailer to receive the bonus content. Details: https://t.co/hJIrBtSMrl ^BE,Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 preorder info is in description. Thanks for help,Thanks for the link. We are not a participating retailer to receive the bonus content. Details: ^BE,Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 preorder info is in description. Thanks for help | Thanks for the link. We are not a participating retailer to receive the bonus content. Details: ^BE
116088,"@116090 Saying I preordered to early, terrible customer service. Won’t renew prime if this isn’t fixed.",AmazonHelp,"@116088 I'm sorry for the frustration, Anthony! Can you tell me more about which pre-order bonuses are missing? ^EA","Saying I preordered to early, terrible customer service. Won’t renew prime if this isn’t fixed.","I'm sorry for the frustration, Anthony! Can you tell me more about which pre-order bonuses are missing? ^EA","Saying I preordered to early, terrible customer service. Won’t renew prime if this isn’t fixed. | I'm sorry for the frustration, Anthony! Can you tell me more about which pre-order bonuses are missing? ^EA"
116091,"@AmazonHelp Fulfilled by Amazon. It’s quite disturbing you’re selling counterfeit items, and can’t be trusted.",AmazonHelp,"@116091 We'd like to look into this with you in real time, Bry. When you can, please ring or chat in with us: https://t.co/JzP7hlA23B ^BL","Fulfilled by Amazon. It’s quite disturbing you’re selling counterfeit items, and can’t be trusted.","We'd like to look into this with you in real time, Bry. When you can, please ring or chat in with us: ^BL","Fulfilled by Amazon. It’s quite disturbing you’re selling counterfeit items, and can’t be trusted. | We'd like to look into this with you in real time, Bry. When you can, please ring or chat in with us: ^BL"
116091,Two fake items in one day. Time to cancel my Amazon Prime membership. @AmazonHelp,AmazonHelp,@116091 Oh no! I'm so sorry to hear this. Was the item sold by Amazon directly or Third-party seller: https://t.co/aaDyEz1VgE. ^LH,Two fake items in one day. Time to cancel my Amazon Prime membership.,Oh no! I'm so sorry to hear this. Was the item sold by Amazon directly or Third-party seller: ^LH,Two fake items in one day. Time to cancel my Amazon Prime membership. | Oh no! I'm so sorry to hear this. Was the item sold by Amazon directly or Third-party seller: ^LH
116092,@115821 please spend time &amp; money to fix your app. Constant issues with it.,AmazonHelp,"@116092 Oh no, Barton! Have you tried uninstalling and re-installing the app? Perhaps a power cycle too? Please let us know. ^KL",please spend time &amp; money to fix your app. Constant issues with it.,"Oh no, Barton! Have you tried uninstalling and re-installing the app? Perhaps a power cycle too? Please let us know. ^KL","please spend time &amp; money to fix your app. Constant issues with it. | Oh no, Barton! Have you tried uninstalling and re-installing the app? Perhaps a power cycle too? Please let us know. ^KL"
116093,@AmazonHelp It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response.,AmazonHelp,@116093 No problem! You may need to deregister the Kindle from the old account. You can see how here: https://t.co/zyUJKBZObw ^AJ,It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response.,No problem! You may need to deregister the Kindle from the old account. You can see how here: ^AJ,It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response. | No problem! You may need to deregister the Kindle from the old account. You can see how here: ^AJ
116093,My Kindle not working properly is breaking my heart! 😩💔,AmazonHelp,"@116093 Oh no! We'd like to help you with this, Kelly! Can you tell us more about what's happening with the Kindle? Thanks!  ^AJ",My Kindle not working properly is breaking my heart! 😩💔,"Oh no! We'd like to help you with this, Kelly! Can you tell us more about what's happening with the Kindle? Thanks! ^AJ","My Kindle not working properly is breaking my heart! 😩💔 | Oh no! We'd like to help you with this, Kelly! Can you tell us more about what's happening with the Kindle? Thanks! ^AJ"
116094,@AmazonHelp that is not my apartment!!!!!!! This is the sending time!!!! Where is my package!!!!!!!!!! https://t.co/EIY6DZUCDC,AmazonHelp,"@116094 (2/2) Also, for your security, I'd recommend deleting the image, as it contains your tracking number. ^WT",that is not my apartment!!!!!!! This is the sending time!!!! Where is my package!!!!!!!!!!,"(2/2) Also, for your security, I'd recommend deleting the image, as it contains your tracking number. ^WT","that is not my apartment!!!!!!! This is the sending time!!!! Where is my package!!!!!!!!!! | (2/2) Also, for your security, I'd recommend deleting the image, as it contains your tracking number. ^WT"
116095,@116096 Truly. This is the strangest vampire book I’ve ever received. 😜 cc @43760 @AmazonHelp #misship https://t.co/Zad7Az14Zg,AmazonHelp,@116095 I'm sorry you received an incorrect item. Have you checked out our return/replacement options here: https://t.co/FRsodhtXKJ? ^FJ,Truly. This is the strangest vampire book I’ve ever received. 😜 cc,I'm sorry you received an incorrect item. Have you checked out our return/replacement options here: ^FJ,Truly. This is the strangest vampire book I’ve ever received. 😜 cc | I'm sorry you received an incorrect item. Have you checked out our return/replacement options here: ^FJ
116314,"@AmazonHelp Just now, don't use Amazon much so didn't know the process if you don't receive an item",AmazonHelp,"@116314 Please allow 48 hours for the seller to respond, Allen. Let us know how it works out and if we can help with anything else! ^CN","Just now, don't use Amazon much so didn't know the process if you don't receive an item","Please allow 48 hours for the seller to respond, Allen. Let us know how it works out and if we can help with anything else! ^CN","Just now, don't use Amazon much so didn't know the process if you don't receive an item | Please allow 48 hours for the seller to respond, Allen. Let us know how it works out and if we can help with anything else! ^CN"
